0.483,0.6242389994415497,0.0024036089181655182
0.583,0.6292221768736128,0.0023246439122419724
0.683,0.6334359044268131,0.002301858857687865
0.7829999999999999,0.6370209402966447,0.0022857903965154414
0.883,0.6399494176572906,0.0022757603366147707
0.9829999999999999,0.6415742678533044,0.002268441959577297
1.083,0.6420422163252354,0.002262818612714747
1.183,0.6420916951240588,0.002257728173148537
1.2830000000000001,0.6421503675372734,0.00225484431919805
1.383,0.6408249156456919,0.0022533231411557067
1.483,0.6393318563153836,0.0022536804946709783
1.583,0.6377510234138911,0.0022539390942220286
1.6830000000000003,0.6362674050575073,0.0022551450499933134
1.7830000000000001,0.6340158042929569,0.002256207986465551
1.8830000000000002,0.6317619819417183,0.0022579939294035687
1.9830000000000003,0.6299167845166423,0.0022590653193681753
2.083,0.6276184704038466,0.0022613049484857127
2.1830000000000003,0.6259319132201948,0.002262303739388064
2.2830000000000004,0.6239824768759524,0.0022629631801154857
2.3830000000000005,0.6226076189139514,0.002263781725856326
2.483,0.6214743667340136,0.0022638742481110932
2.5830000000000006,0.6196086621486983,0.0022659014979810217
2.6830000000000003,0.6179115009581413,0.0022667955973052424
2.7830000000000004,0.6169864486112292,0.002267555873500887
2.8830000000000005,0.6155282339468405,0.0022692893495881755
2.9830000000000005,0.6140932071294046,0.0022710015149261208
3.083,0.6134181599692394,0.002271333882645636
3.1830000000000003,0.6126855158323902,0.002272808478020644
3.2830000000000004,0.61188788112597,0.002274915491052952
3.3830000000000005,0.6108445645461192,0.002275629711710717
3.483,0.6100393653700902,0.00227591895308967
3.5830000000000006,0.609751324976136,0.00227450478327231
3.6830000000000003,0.6095314260014799,0.002272175233979296
3.7830000000000004,0.6094044917583691,0.002272098166966435
3.883,0.6089218892785893,0.0022715356820353473
3.9829999999999997,0.6090969642153726,0.0022705204591763253
4.083,0.609233966013085,0.0022698234716290464
4.183,0.6086482906593201,0.0022689534580639615
4.2829999999999995,0.6086139650787293,0.0022664660681022387
4.383,0.6088244238053824,0.0022646472720899064
4.483,0.6090390713015527,0.0022635559645180344
4.583,0.6094856253275237,0.0022641139492403503
4.683,0.609445331242496,0.002264383285598336
4.783,0.609468174555307,0.002263199171483664
4.883,0.6103267227609969,0.0022620437154904907
4.9830000000000005,0.6105257680877475,0.002260523076272526
